,Unnamed: 0,Country,Type,Include,Name,Date,Keywords,abandoned land/unoccupied land,access and benefit sharing,access and benefit-sharing,access right,access-to-information,access-to-justice,acid precipitation,afforestation/reforestation,agricultural commodities,agricultural development,agricultural land,agriculture and environment,agro-forestry,agroecology,air pollution (non-stationary sources),air pollution (stationary sources),air quality/air pollution,aircraft noise,alien species,allocation/quota,amphibians,animal feed/feedstuffs,animal health,animal production,animal reproduction,animal welfare,apiculture/sericulture,aquaculture,aquatic animal products,aquatic animals,aquatic plants,artisanal fishing,authorization/permit,bank,basic legislation,basin/catchment/watershed,bed,beverages,biodiversity,bioenergy,biofuel,biological agents,biosafety,biosecurity,biosphere reserves,biotechnology,birds,breastfeeding/infant food,breeders' rights/farmers' rights,business/industry/corporations,bycatch,cadastre/land registration,camelids,capacity building,cartilaginous fishes,cattle,cereals/grains/rice,certification,civil and political rights,classification/declassification,clean development mechanism,cleaning agents/detergents,climate change,coal,coastal zone management,codex alimentarius,codified constitution,coffee/cocoa/tea,collecting/harvesting,common property,community management,concession,condiments/herbs/spices,constitutional law,consumer protection,continental shelf,contract farming,contract/agreement,cooperative/producer organization,coral,court/tribunal,credit,crops/grasses,crustaceans,cultural heritage,dam,dangerous animal/harmful animal,data collection/reporting,decentralisation,deep sea bed,desertification,developing countries,diadromous fish,disasters,disinfection/disinfestation,dispute settlement,drainage/land reclamation,drugs,early warning system/emergency intervention system,ecofriendly products/ecofriendly processes,ecological production/organic production,economic/social/cultural rights,economy and environment,ecosystem preservation,education,eez-exclusive economic zone,effluent waste (industrial sources),effluent waste water/discharge,eia,emission standards,emissions,emissions trading,endangered species,energy conservation/energy production,enforcement/compliance,environmental audit,environmental fees/charges,environmental indicators,environmental planning,environmental security,environmental standards,environmental technology,equine-animals,equipment,equity,erosion,ex-situ conservation,exploration,expropriation,extension,family farming,farming,federal state,fertilizers/nutrients,financial agricultural measures,financing,fiscal and market measures,fish disease,fish products,fishery management and conservation,fishing area,fishing authorization,fishing charge,fishing gear/fishing method,fishing licence,fishing licence fee,fishing vessel,flood,floriculture,food additives,food quality control/food safety,food security,food sovereignty,food waste,foreign fishing,foreign land tenure,forest fires,forest management/forest conservation,forest service/forest officers,forest species,forestry protection measures,framework law,fraud/deceit/adulteration,freshwater fishes,freshwater quality/freshwater pollution,freshwater resources management,fruits/edible nuts,fuelwood,future generations,game,gender,genetic resources,gmo,governance,grazing,groundwater,haccp,harbour,hazardous substances,hazardous waste,high seas,hormones/steroids,human rights,hunting authorization/permit,hunting authorization/permit fee,hunting gear/hunting methods,hunting rights,hunting/capture,hydropower generation,hygiene/sanitary procedures,indigenous peoples,industrial water use,inheritance,inland fisheries,inland waters,insects,inspection,institution,integrated management,integrated pest management-ipm/pest management strategies,intellectual property rights/patents,intergenerational equity,internal trade,international agreement-implementation,international agreement-text,international organization,international relations/cooperation,international trade,inventory,irrigation,islands,joint implementation,jurisdictional competence,keeping of live animals,land based credit,land clearing,land commission,land consolidation,land reform,land tenure,land valuation,land-use planning,landing,law reform/harmonization/deregulation,lease,legal proceedings/administrative proceedings,less favoured areas,liability/compensation,livestock water use,local government,long-range air pollution,management/conservation,mangroves,mariculture,marine area,marine fisheries,marine fishes,marine mammals,marine pollution,marine pollution (dumping at sea),marine pollution (land-based sources),marine pollution (ship-based sources),marine protected areas,marine resources management,maritime zone,marking/identification,meat,mesh,migratory species,military activities,milk/dairy products,mineral water,minerals,mining,molluscs,monitoring,mountain area,mrl-maximum residue limit,national parks,natural gas,navigation,ngo,noise emission,noise pollution,non-commercial fishing,non-edible products,non-governmental entity,non-timber products,nuclear energy,nutrition,offences/penalties,oil,oil pollution,oils/oilseeds/fats,oleaginous plants,organic waste,outer space,ownership,ozone layer,packaging/labelling,pastoralism,pesticides,pests/diseases,pic-prior informed consent,plant production,plant protection,plant variety,planting material/seeds,policy/planning,polluter pays principle,pollution control,post-harvest treatment,potable water,poultry,poultry products,poverty,precautionary principle,priorities,private forest,private land,procedural matters,processing/handling,prohibited crops,property rights,protected animal species,protected area,protected plant species,protection forest,protection of environment,protection of habitats,protection of species,public forest,public health,public land,public participation,public private partnership (ppp),quarantine,radiation,radioactive pollution,radioactive waste,rainwater,ranching/captive breeding,range,recreational forest,recreational water use,recycling/reuse,registration,renewable energy,reptiles,research,residues,resource/damage valuation,right of use,right to clean/healthy environment,right to food,right to property,right to water,risk assessment/management,river basin institution,rodents,royalties/fees,rural employment,rural youth,saltwater intrusion/siltation,school feeding,seasons,servitude,sewerage,sheep/goats,size,slaughtering,smallholders/peasants,social protection,soil conservation/soil improvement,soil pollution/quality,soil rehabilitation,solid waste,sovereignty,special dietary uses,special fund,standards,stock enhancement/repopulation,sub-national agreement,subdivision of land,subsidy/incentive,sugar,sugar cane/sugar beet,surface water,survey/mapping,sustainable development,sustainable use,swine,tax/levy,technology transfer,territorial sea,textile plants/fibres,thermal and medicinal waters,timber,timber extraction/logging,tobacco,total allowable catch,tourism,toxicity/poisoning,traceability/product tracing,trade in species,traditional knowledge/indigenous knowledge,traditional rights/customary rights,transboundary effects,transboundary movement of waste,transfer,transport/storage,transshipment,treated food,turtles,unitary state,urban and peri-urban agriculture,urban land,use restrictions,vaccination,vegetables/legumes,vehicle noise,vending,vessel ownership,vested rights/existing rights,viticulture/oenological practices,waste disposal,waste domestic sources,waste management,waste non-domestic sources,waste prevention,water abstraction,water charges,water conservation zone,water desalination,water quality standards,water rights,water shortage/drought,water supply,water users' associations,waterworks,weeds,well sinking/boreholes,wetlands,wild fauna,wild flora,wildlife products,zoning
37,37,China,Legislation,TRUE,Regulations of the Shenzhen Special Economic Zone on the Prevention and Control of the Exhaust Pollution of Motor Vehicles（2004）.,2004,"Pollution control, Authorization/permit, Offences/penalties, Inspection, Air quality/air pollution, Emissions, Enforcement/compliance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,China,Legislation,TRUE,Regulations of the Shenzhen Special Economic Zone on the Prevention and Control of the Exhaust Pollution of Motor Vehicles（2012）.,2004,"Pollution control, Authorization/permit, Offences/penalties, Inspection, Air quality/air pollution, Emissions, Enforcement/compliance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,China,Legislation,TRUE,Implementation Measures of Shenzhen Special Economic Zone on the Exhaust Pollution Tests and Compulsory Maintenance of Motor Vehicles Currently in Use.,2007,"Pollution control, Authorization/permit, Offences/penalties, Inspection, Air quality/air pollution, Emissions, Enforcement/compliance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,China,Legislation,TRUE,Technical Policy on the Prevention and Control of Pollution by Motor Vehicles Emissions.,1999,"Air quality/air pollution, Emissions, Pollution control, Environmental standards",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,China,Legislation,TRUE,Air Pollution Control (Volatile Organic Compounds) Regulation (Chapter 311W).,2007,"Air quality/air pollution, Emissions, Pollution control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,China,Legislation,TRUE,Law on the Prevention and Control of Air Pollution.,2000,"Air quality/air pollution, Emissions, Liability/compensation, Environmental standards, Basic legislation, Pollution control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,43,Croatia,Legislation,FALSE,Law on the ratification of the Protocol of the 1979 Convention on Long-Range Transboundary Air Pollution concerning the control of emissions of nitrogen oxides and their transboundary fluxes.,2007,"Transboundary effects, Air quality/air pollution, Emissions, International agreement-implementation, Pollution control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,Croatia,Legislation,FALSE,Law on the ratification of the Protocol of the 1979 Convention on Long-Range Transboundary Air Pollution concerning the control of emissions volatile organic compounds or their transboundary fluxes.,2007,"Transboundary effects, Air quality/air pollution, Emissions, International agreement-text, Pollution control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,Croatia,Legislation,FALSE,Law on the Ratification of the Protocol of the 1979 Convention on Long-Range Transboundary Air Pollution on Persistent Organic Pollutants.,2007,"Transboundary effects, Air quality/air pollution, Emissions, International agreement-text, Pollution control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,Cyprus,Legislation,FALSE,"Limitation of Emissions of Volatile Organic Compounds due to the Use of Organic Solvents in Certain Paints, Varnishes, Vehicle Refinishing Products and Other Paints Products Law, 2006 (Law No. 35(Ι)/2006).",2006,"Pollution control, Air quality/air pollution, Emissions, Hazardous substances, Inspection, Environmental standards",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,Cyprus,Legislation,FALSE,"Limitation of Emissions of Volatile Organic Compounds due to the Use of Organic Solvents in Certain Paints, Varnishes, Vehicle Refinishing Products and Other Paints Products (Amendment) Law, 2007 (Law No. 54(Ι)/2007).",2007,"Pollution control, Air quality/air pollution, Emissions, Hazardous substances, Inspection, Environmental standards",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
