"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","INFRAINVEST","RAIL","EUR","A","2004",219981465.95472,
"POL","INFRAINVEST","RAIL","EUR","A","2005",236165663.99841,
"POL","INFRAINVEST","RAIL","EUR","A","2006",353264357.78286,
"POL","INFRAINVEST","RAIL","EUR","A","2007",646824033.20029,
"POL","INFRAINVEST","RAIL","EUR","A","2008",903530482.77432,
"POL","INFRAINVEST","RAIL","EUR","A","2009",649914545.7065,"B"
"POL","INFRAINVEST","RAIL","EUR","A","2010",690112640.801,
"POL","INFRAINVEST","RAIL","EUR","A","2011",925291961.05567,
"POL","INFRAINVEST","RAIL","EUR","A","2012",430896446.23951,
"POL","INFRAINVEST","RAIL","EUR","A","2013",262800505.11067,
"POL","INFRAINVEST","RAIL","EUR","A","2014",53052933.444856,
"POL","INFRAINVEST","RAIL","EUR","A","2015",340441809.31433,
"POL","INFRAINVEST","RAIL","EUR","A","2016",326565221.37684,
"POL","INFRAINVEST","RAIL","EUR","A","2017",510302375.30249,
"POL","INFRAINVEST","RAIL","EUR","A","2018",461906773.69385,
"POL","INFRAINVEST","RAIL","EUR","A","2019",654799301.91972,
"POL","INFRAINVEST","RAIL","EUR","A","2020",625675189.05293,
"POL","INFRAINVEST","ROAD","EUR","A","1995",638224072.14707,
"POL","INFRAINVEST","ROAD","EUR","A","1996",180319724.11374,"B"
"POL","INFRAINVEST","ROAD","EUR","A","1997",227266607.42656,
"POL","INFRAINVEST","ROAD","EUR","A","1998",299220646.48013,
"POL","INFRAINVEST","ROAD","EUR","A","1999",296678338.22277,
"POL","INFRAINVEST","ROAD","EUR","A","2000",1019511951.6942,"B"
"POL","INFRAINVEST","ROAD","EUR","A","2001",1093924457.395,
"POL","INFRAINVEST","ROAD","EUR","A","2002",1035941352.0176,
"POL","INFRAINVEST","ROAD","EUR","A","2003",1010617738.6718,
"POL","INFRAINVEST","ROAD","EUR","A","2004",1235382375.0055,
"POL","INFRAINVEST","ROAD","EUR","A","2005",1874906776.7116,
"POL","INFRAINVEST","ROAD","EUR","A","2006",2605324638.6486,
"POL","INFRAINVEST","ROAD","EUR","A","2007",3444000951.6005,
"POL","INFRAINVEST","ROAD","EUR","A","2008",4504566015.1916,
"POL","INFRAINVEST","ROAD","EUR","A","2009",5337659938.1034,
"POL","INFRAINVEST","ROAD","EUR","A","2010",6509637046.3079,
"POL","INFRAINVEST","ROAD","EUR","A","2011",8323257338.4806,
"POL","INFRAINVEST","ROAD","EUR","A","2012",4382811939.8705,
"POL","INFRAINVEST","ROAD","EUR","A","2013",2464797121.8222,
"POL","INFRAINVEST","ROAD","EUR","A","2014",1721113633.648,
"POL","INFRAINVEST","ROAD","EUR","A","2015",2170794682.9875,
"POL","INFRAINVEST","ROAD","EUR","A","2016",3075442295.3525,
"POL","INFRAINVEST","ROAD","EUR","A","2017",3209595188.3091,
"POL","INFRAINVEST","ROAD","EUR","A","2018",2668638219.969,
"POL","INFRAINVEST","ROAD","EUR","A","2019",2415357766.1431,
"POL","INFRAINVEST","ROAD","EUR","A","2020",3207598127.4757,
"POL","INFRAINVEST","INLAND","PC_GDP","A","1995",0.82275546281806,
"POL","INFRAINVEST","INLAND","PC_GDP","A","1998",0.4104740052347,
"POL","INFRAINVEST","INLAND","PC_GDP","A","1999",0.33445510207107,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2000",0.65198541583443,"B"
"POL","INFRAINVEST","INLAND","PC_GDP","A","2001",0.56707969312186,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2002",0.54296035281342,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2003",0.62562562562563,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2004",0.71375675041341,"B"
"POL","INFRAINVEST","INLAND","PC_GDP","A","2005",0.86014557862962,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2006",1.0800135773135,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2007",1.3072754036183,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2008",1.4843987613286,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2009",1.8974872906835,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2010",1.9948245975378,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2011",2.4412698027345,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2012",1.2407588321603,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2013",0.69519846677403,"B"
"POL","INFRAINVEST","INLAND","PC_GDP","A","2014",0.44879631426027,"B"
"POL","INFRAINVEST","INLAND","PC_GDP","A","2015",0.58319527047735,"B"
"POL","INFRAINVEST","INLAND","PC_GDP","A","2016",0.79662482217477,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2017",0.79569411534122,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2018",0.62868980535503,
"POL","INFRAINVEST","INLAND","PC_GDP","A","2019",0.58586280562655,"B"
"POL","INFRAINVEST","INLAND","PC_GDP","A","2020",0.73951628431534,
"PRT","INFRAINVEST","RAIL","EUR","A","1995",196000000,
"PRT","INFRAINVEST","RAIL","EUR","A","1996",260000000,
"PRT","INFRAINVEST","RAIL","EUR","A","1997",476000000,
"PRT","INFRAINVEST","RAIL","EUR","A","1998",536000000,
"PRT","INFRAINVEST","RAIL","EUR","A","1999",342000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2000",401000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2001",418000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2002",523000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2003",704000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2004",484000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2005",415000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2006",307000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2007",329000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2008",392000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2009",360000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2010",403000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2011",333000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2012",86000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2013",71000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2014",120000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2015",177000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2016",79000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2017",110000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2018",132000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2019",216000000,
"PRT","INFRAINVEST","RAIL","EUR","A","2020",220000000,
"PRT","INFRAINVEST","ROAD","EUR","A","1995",737000000,
"PRT","INFRAINVEST","ROAD","EUR","A","1996",748000000,
"PRT","INFRAINVEST","ROAD","EUR","A","1997",970000000,
"PRT","INFRAINVEST","ROAD","EUR","A","1998",905000000,
"PRT","INFRAINVEST","ROAD","EUR","A","1999",552000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2000",961000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2001",1685000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2002",1620000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2003",1537000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2004",1933000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2005",2112000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2006",1940000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2007",1453000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2008",1366000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2009",951000000,"B"
"PRT","INFRAINVEST","ROAD","EUR","A","2010",1511000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2012",274000000,
"PRT","INFRAINVEST","ROAD","EUR","A","2013",211000000,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","1995",1.0491015820912,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","1996",1.0747036581503,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","1997",1.4218570802033,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","1998",1.294976395912,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","1999",0.74747098334783,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2000",1.0614070714552,"B"
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2001",1.5496224345675,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2002",1.5096005932843,"B"
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2003",1.538326111416,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2004",1.592791905291,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2005",1.6064059052566,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2006",1.3593128983655,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2007",1.0211792054338,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2008",0.98546766842219,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2009",0.75021475895101,"B"
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2010",1.0661943624219,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2012",0.21569195324447,
"PRT","INFRAINVEST","INLAND","PC_GDP","A","2013",0.16540339433221,
"SVK","INFRAINVEST","RAIL","EUR","A","1995",59000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1996",107000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1997",121000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1998",64000000,
"SVK","INFRAINVEST","RAIL","EUR","A","1999",37000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2000",53000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2001",169000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2002",241000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2003",91000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2004",91000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2005",160000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2006",225000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2007",287000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2008",214000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2009",175000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2010",273000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2011",289000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2012",216000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2013",324000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2014",276000000,
"SVK","INFRAINVEST","RAIL","EUR","A","2015",295500000,
"SVK","INFRAINVEST","RAIL","EUR","A","2016",131600000,
"SVK","INFRAINVEST","RAIL","EUR","A","2017",231100000,
"SVK","INFRAINVEST","RAIL","EUR","A","2018",279400000,
"SVK","INFRAINVEST","RAIL","EUR","A","2020",176800000,
"SVK","INFRAINVEST","ROAD","EUR","A","1995",53000000,
"SVK","INFRAINVEST","ROAD","EUR","A","1996",79000000,
"SVK","INFRAINVEST","ROAD","EUR","A","1997",315000000,
"SVK","INFRAINVEST","ROAD","EUR","A","1998",300000000,
"SVK","INFRAINVEST","ROAD","EUR","A","1999",204000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2000",227000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2001",201000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2002",260000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2003",210000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2004",240000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2005",360000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2006",411000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2007",520000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2008",566000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2009",662000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2010",342000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2011",432000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2012",311000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2013",360000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2014",550000000,
"SVK","INFRAINVEST","ROAD","EUR","A","2015",1133782000,
"SVK","INFRAINVEST","ROAD","EUR","A","2016",751418000,
"SVK","INFRAINVEST","ROAD","EUR","A","2017",749613000,
"SVK","INFRAINVEST","ROAD","EUR","A","2018",768840000,
"SVK","INFRAINVEST","ROAD","EUR","A","2020",752200000,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","1995",0.67281433481022,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","1996",0.93042871341134,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","1997",1.8604756905135,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","1998",1.4013642468291,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","1999",0.85363796360326,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2000",0.88752536356403,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2001",1.0795702018604,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2002",1.3447809373284,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2003",0.72807052775807,"B"
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2004",0.71900059783167,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2005",1.0319761269259,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2006",1.1302056326645,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2007",1.2776396034207,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2008",1.1386410842056,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2009",1.3089838620388,"B"
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2010",0.90229324837177,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2011",1.0101137993927,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2012",0.71972999656329,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2013",0.92296553704623,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2014",1.0855184155374,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2015",1.7891690490706,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2016",1.0900773360223,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2017",1.1626583252475,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2018",1.17385966096,
"SVK","INFRAINVEST","INLAND","PC_GDP","A","2020",1.010108107632,
"ESP","INFRAINVEST","RAIL","EUR","A","1995",767000000,
"ESP","INFRAINVEST","RAIL","EUR","A","1996",816000000,
"ESP","INFRAINVEST","RAIL","EUR","A","1997",686000000,
"ESP","INFRAINVEST","RAIL","EUR","A","1998",944000000,
"ESP","INFRAINVEST","RAIL","EUR","A","1999",1391000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2000",1840000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2001",2456000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2002",3652000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2003",3791000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2004",4368000000,"B"
"ESP","INFRAINVEST","RAIL","EUR","A","2005",5764000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2006",6336000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2007",8345000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2008",8981000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2009",8772000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2010",7669000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2011",7553000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2012",5350000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2013",2710000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2014",3042000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2015",2613000000,"B"
"ESP","INFRAINVEST","RAIL","EUR","A","2016",1657000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2017",2215000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2018",2168000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2019",2218000000,
"ESP","INFRAINVEST","RAIL","EUR","A","2020",2380557000,
"ESP","INFRAINVEST","ROAD","EUR","A","1995",4263000000,
"ESP","INFRAINVEST","ROAD","EUR","A","1996",4010000000,
"ESP","INFRAINVEST","ROAD","EUR","A","1997",3977000000,
"ESP","INFRAINVEST","ROAD","EUR","A","1998",4787000000,
"ESP","INFRAINVEST","ROAD","EUR","A","1999",4328000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2000",4792000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2001",5558000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2002",6874000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2003",7321000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2004",7244000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2005",8580000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2006",8411000000,"B"
"ESP","INFRAINVEST","ROAD","EUR","A","2007",8077000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2008",8522000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2009",9422000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2010",7851000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2011",5966000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2012",5316000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2013",4646000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2014",4358000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2015",4259000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2016",3880000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2017",3690000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2018",3518000000,
"ESP","INFRAINVEST","ROAD","EUR","A","2019",3445000000,"P"
"ESP","INFRAINVEST","ROAD","EUR","A","2020",3927291764,"E"
"ESP","INFRAINVEST","INLAND","PC_GDP","A","1995",1.0920822948058,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","1996",0.98650253575714,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","1997",0.89799486970119,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","1998",1.0307683729831,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","1999",0.96000993750451,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2000",1.0236921761331,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2001",1.1432353818084,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2002",1.4043055051551,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2003",1.3850767700488,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2004",1.3511170684995,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2005",1.54676138747,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2006",1.4690836930415,"B"
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2007",1.5268623452985,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2008",1.5774991640687,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2009",1.7014503569081,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2010",1.4468043057344,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2011",1.270865784954,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2012",1.034430253545,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2013",0.72093050606264,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2014",0.71694449880735,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2015",0.63771935522787,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2016",0.49710910005028,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2017",0.508233730711,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2018",0.47254996638296,
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2019",0.45508789552988,"P"
"ESP","INFRAINVEST","INLAND","PC_GDP","A","2020",0.56222291621359,"E"
"SWE","INFRAINVEST","RAIL","EUR","A","1995",1141240879.8226,
"SWE","INFRAINVEST","RAIL","EUR","A","1996",1048663629.1042,
"SWE","INFRAINVEST","RAIL","EUR","A","1997",701081430.81616,
"SWE","INFRAINVEST","RAIL","EUR","A","1998",763652691.24993,
"SWE","INFRAINVEST","RAIL","EUR","A","1999",682390865.1336,
"SWE","INFRAINVEST","RAIL","EUR","A","2000",589990409.54783,
"SWE","INFRAINVEST","RAIL","EUR","A","2001",556846051.62224,
"SWE","INFRAINVEST","RAIL","EUR","A","2002",666120755.541,
"SWE","INFRAINVEST","RAIL","EUR","A","2003",652316864.67055,
"SWE","INFRAINVEST","RAIL","EUR","A","2004",1093632876.7123,
"SWE","INFRAINVEST","RAIL","EUR","A","2005",1301085117.6173,
"SWE","INFRAINVEST","RAIL","EUR","A","2006",1250526839.0736,
"SWE","INFRAINVEST","RAIL","EUR","A","2007",1445790685.3579,
"SWE","INFRAINVEST","RAIL","EUR","A","2008",1536170699.4978,
"SWE","INFRAINVEST","RAIL","EUR","A","2009",1527973180.4014,
"SWE","INFRAINVEST","RAIL","EUR","A","2010",1655636908.3158,
"SWE","INFRAINVEST","RAIL","EUR","A","2011",1588351278.3021,
"SWE","INFRAINVEST","RAIL","EUR","A","2012",1570135642.666,
"SWE","INFRAINVEST","RAIL","EUR","A","2013",1389931217.8487,
"SWE","INFRAINVEST","RAIL","EUR","A","2014",1480713209.9946,
"SWE","INFRAINVEST","RAIL","EUR","A","2015",1630006948.5274,
"SWE","INFRAINVEST","RAIL","EUR","A","2016",1501653058.4221,
"SWE","INFRAINVEST","RAIL","EUR","A","2017",1524982100.0529,
"SWE","INFRAINVEST","RAIL","EUR","A","2018",1424327512.7478,
"SWE","INFRAINVEST","RAIL","EUR","A","2019",1691537495.159,
"SWE","INFRAINVEST","RAIL","EUR","A","2020",2080691450.3104,
"SWE","INFRAINVEST","ROAD","EUR","A","1995",911535618.24357,"E"
"SWE","INFRAINVEST","ROAD","EUR","A","1996",1013551599.4175,
"SWE","INFRAINVEST","ROAD","EUR","A","1997",890100748.68287,
"SWE","INFRAINVEST","ROAD","EUR","A","1998",1047089858.0008,
"SWE","INFRAINVEST","ROAD","EUR","A","1999",926199178.22524,
"SWE","INFRAINVEST","ROAD","EUR","A","2000",912040161.49848,
"SWE","INFRAINVEST","ROAD","EUR","A","2001",1007379236.5785,
"SWE","INFRAINVEST","ROAD","EUR","A","2002",1295665465.6622,
"SWE","INFRAINVEST","ROAD","EUR","A","2003",1399105694.621,
"SWE","INFRAINVEST","ROAD","EUR","A","2004",1443068493.1507,
"SWE","INFRAINVEST","ROAD","EUR","A","2005",1297938599.7996,
"SWE","INFRAINVEST","ROAD","EUR","A","2006",1407281726.5192,
"SWE","INFRAINVEST","ROAD","EUR","A","2007",1422704034.7597,
"SWE","INFRAINVEST","ROAD","EUR","A","2008",1604051201.5306,
"SWE","INFRAINVEST","ROAD","EUR","A","2009",1573673851.833,
"SWE","INFRAINVEST","ROAD","EUR","A","2010",1666090563.429,
"SWE","INFRAINVEST","ROAD","EUR","A","2011",1911693030.2627,
"SWE","INFRAINVEST","ROAD","EUR","A","2012",2212089540.2391,
"SWE","INFRAINVEST","ROAD","EUR","A","2013",2013062828.7382,
"SWE","INFRAINVEST","ROAD","EUR","A","2014",1864811089.492,
"SWE","INFRAINVEST","ROAD","EUR","A","2015",1861457052.7554,
"SWE","INFRAINVEST","ROAD","EUR","A","2016",2086339294.2021,
"SWE","INFRAINVEST","ROAD","EUR","A","2017",2374415008.9759,
"SWE","INFRAINVEST","ROAD","EUR","A","2018",2497001959.6946,
"SWE","INFRAINVEST","ROAD","EUR","A","2019",2503424107.6067,
"SWE","INFRAINVEST","ROAD","EUR","A","2020",2941714895.9297,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","1995",1.0048390657934,"E"
"SWE","INFRAINVEST","INLAND","PC_GDP","A","1996",0.89760247470653,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","1997",0.67270104710226,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","1998",0.74926668849763,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","1999",0.62583517554032,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2000",0.52679420850271,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2001",0.57825700923941,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2002",0.69151949555408,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2003",0.69234869251588,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2004",0.81787326239827,"B"
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2005",0.82287617042836,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2006",0.78783201801088,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2007",0.79931861127291,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2008",0.88502230051523,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2009",0.98578430829707,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2010",0.88740677768323,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2011",0.84758061163039,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2012",0.87977406877641,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2013",0.77007935027629,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2014",0.76223285821981,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2015",0.76660321513824,"B"
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2016",0.76938531122432,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2017",0.81248294629255,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2018",0.83300229935717,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2019",0.87948813563954,
"SWE","INFRAINVEST","INLAND","PC_GDP","A","2020",1.056721588251,
"CHE","INFRAINVEST","RAIL","EUR","A","1995",1079262374.636,
"CHE","INFRAINVEST","RAIL","EUR","A","1996",1170131360.7958,
"CHE","INFRAINVEST","RAIL","EUR","A","1997",1231527093.5961,
"CHE","INFRAINVEST","RAIL","EUR","A","1998",1290302694.0386,
"CHE","INFRAINVEST","RAIL","EUR","A","1999",1342789302.6743,
"CHE","INFRAINVEST","RAIL","EUR","A","2000",1463054503.4346,
"CHE","INFRAINVEST","RAIL","EUR","A","2001",1643935381.3559,
"CHE","INFRAINVEST","RAIL","EUR","A","2002",2011995637.9498,
"CHE","INFRAINVEST","RAIL","EUR","A","2003",2004340106.5299,
"CHE","INFRAINVEST","RAIL","EUR","A","2004",2115795609.0927,
"CHE","INFRAINVEST","RAIL","EUR","A","2005",2191435768.262,
"CHE","INFRAINVEST","RAIL","EUR","A","2006",2350772360.3077,
"CHE","INFRAINVEST","RAIL","EUR","A","2007",2329092347.9637,
"CHE","INFRAINVEST","RAIL","EUR","A","2008",2622393043.9166,
"CHE","INFRAINVEST","RAIL","EUR","A","2009",2888270746.407,
"CHE","INFRAINVEST","RAIL","EUR","A","2010",3032122702.9373,
"CHE","INFRAINVEST","RAIL","EUR","A","2011",3410048622.3663,
"CHE","INFRAINVEST","RAIL","EUR","A","2012",3463867916.7012,
"CHE","INFRAINVEST","RAIL","EUR","A","2013",3665610528.8813,
"CHE","INFRAINVEST","RAIL","EUR","A","2014",3550139963.7741,
"CHE","INFRAINVEST","RAIL","EUR","A","2015",4193518171.5998,
"CHE","INFRAINVEST","RAIL","EUR","A","2016",3835993395.7072,
